Statistic Label,Year,Age Group,Sex,Education Attainment Level,NUTS 2 Region,UNIT,VALUE
Employment Rate,2021,All ages,Female,Levels of Education (Levels  0-8),Southern,%,67.7
Employment Rate,2021,All ages,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,71.3
Employment Rate,2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Ireland,%,33.0
Employment Rate,2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,%,33.5
Employment Rate,2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Southern,%,28.5
Employment Rate,2021,All ages,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,35.7
Employment Rate,2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,61.7
Employment Rate,2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,61.5
Employment Rate,2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,61.9
Employment Rate,2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,61.6
Employment Rate,2021,All ages,Female,Tertiary education (Levels 5-8),Ireland,%,82.2
Employment Rate,2021,All ages,Female,Tertiary education (Levels 5-8),Northern and Western,%,83.0
Employment Rate,2021,All ages,Female,Tertiary education (Levels 5-8),Southern,%,80.2
Employment Rate,2021,All ages,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,83.1
Employment Rate,2021,All ages,Female,Level of education - not stated,Ireland,%,64.0
Employment Rate,2021,All ages,Female,Level of education - not stated,Southern,%,60.6
Employment Rate,2021,All ages,Female,Level of education - not stated,Eastern and Midland,%,65.2
Employment Rate,2021,20 - 24 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,64.4
Employment Rate,2021,20 - 24 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,69.6
Employment Rate,2021,20 - 24 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,62.9
Employment Rate,2021,20 - 24 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,63.7
Employment Rate,2021,20 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,60.8
Employment Rate,2021,20 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,67.9
Employment Rate,2021,20 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,61.6
Employment Rate,2021,20 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,57.9
Employment Rate,2021,20 - 24 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,75.7
Employment Rate,2021,20 - 24 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,77.4
Employment Rate,2021,20 - 24 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,68.6
Employment Rate,2021,20 - 24 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,78.9
Employment Rate,2021,20 - 24 years,Male,Levels of Education (Levels  0-8),Ireland,%,64.7
Employment Rate,2021,20 - 24 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,69.3
Employment Rate,2021,20 - 24 years,Male,Levels of Education (Levels  0-8),Southern,%,64.1
Employment Rate,2021,20 - 24 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,63.5
Employment Rate,2021,20 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,64.3
Employment Rate,2021,20 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,70.8
Employment Rate,2021,20 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,65.8
Employment Rate,2021,20 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,61.0
Employment Rate,2021,20 - 24 years,Male,Tertiary education (Levels 5-8),Ireland,%,71.6
Employment Rate,2021,20 - 24 years,Male,Tertiary education (Levels 5-8),Southern,%,63.9
Employment Rate,2021,20 - 24 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,75.3
Employment Rate,2021,20 - 24 years,Female,Levels of Education (Levels  0-8),Ireland,%,64.2
Employment Rate,2021,20 - 24 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,69.9
Employment Rate,2021,20 - 24 years,Female,Levels of Education (Levels  0-8),Southern,%,61.5
Employment Rate,2021,20 - 24 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,63.9
Employment Rate,2021,20 - 24 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,56.7
Employment Rate,2021,20 - 24 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,57.1
Employment Rate,2021,20 - 24 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,54.5
Employment Rate,2021,20 - 24 years,Female,Tertiary education (Levels 5-8),Ireland,%,78.7
Employment Rate,2021,20 - 24 years,Female,Tertiary education (Levels 5-8),Southern,%,72.2
Employment Rate,2021,20 - 24 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,81.9
Employment Rate,2021,25 - 29 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,78.6
Employment Rate,2021,25 - 29 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,70.9
Employment Rate,2021,25 - 29 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,76.9
Employment Rate,2021,25 - 29 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,81.6
Employment Rate,2021,25 - 29 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,69.1
Employment Rate,2021,25 - 29 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,73.1
Employment Rate,2021,25 - 29 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,67.5
Employment Rate,2021,25 - 29 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,89.0
Employment Rate,2021,25 - 29 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,80.0
Employment Rate,2021,25 - 29 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,88.4
Employment Rate,2021,25 - 29 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,91.1
Employment Rate,2021,25 - 29 years,Male,Levels of Education (Levels  0-8),Ireland,%,81.5
Employment Rate,2021,25 - 29 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,80.9
Employment Rate,2021,25 - 29 years,Male,Levels of Education (Levels  0-8),Southern,%,82.2
Employment Rate,2021,25 - 29 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,81.2
Employment Rate,2021,25 - 29 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,73.4
Employment Rate,2021,25 - 29 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,75.3
Employment Rate,2021,25 - 29 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,69.2
Employment Rate,2021,25 - 29 years,Male,Tertiary education (Levels 5-8),Ireland,%,90.6
Employment Rate,2021,25 - 29 years,Male,Tertiary education (Levels 5-8),Southern,%,95.8
Employment Rate,2021,25 - 29 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,90.8
Employment Rate,2021,25 - 29 years,Female,Levels of Education (Levels  0-8),Ireland,%,75.6
Employment Rate,2021,25 - 29 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,60.5
Employment Rate,2021,25 - 29 years,Female,Levels of Education (Levels  0-8),Southern,%,71.4
Employment Rate,2021,25 - 29 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,81.9
Employment Rate,2021,25 - 29 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,63.5
Employment Rate,2021,25 - 29 years,Female,Tertiary education (Levels 5-8),Ireland,%,87.5
Employment Rate,2021,25 - 29 years,Female,Tertiary education (Levels 5-8),Southern,%,82.0
Employment Rate,2021,25 - 29 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,91.4
Employment Rate,2021,30 - 34 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,81.4
Employment Rate,2021,30 - 34 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,83.5
Employment Rate,2021,30 - 34 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,79.9
Employment Rate,2021,30 - 34 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,81.5
Employment Rate,2021,30 - 34 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,73.6
Employment Rate,2021,30 - 34 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,72.7
Employment Rate,2021,30 - 34 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,78.7
Employment Rate,2021,30 - 34 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,71.0
Employment Rate,2021,30 - 34 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,87.8
Employment Rate,2021,30 - 34 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,94.3
Employment Rate,2021,30 - 34 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,87.7
Employment Rate,2021,30 - 34 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,86.3
Employment Rate,2021,30 - 34 years,Male,Levels of Education (Levels  0-8),Ireland,%,85.4
Employment Rate,2021,30 - 34 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,95.8
Employment Rate,2021,30 - 34 years,Male,Levels of Education (Levels  0-8),Southern,%,81.1
Employment Rate,2021,30 - 34 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,84.9
Employment Rate,2021,30 - 34 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,82.8
Employment Rate,2021,30 - 34 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,80.3
Employment Rate,2021,30 - 34 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,78.7
Employment Rate,2021,30 - 34 years,Male,Tertiary education (Levels 5-8),Ireland,%,90.4
Employment Rate,2021,30 - 34 years,Male,Tertiary education (Levels 5-8),Northern and Western,%,100.0
Employment Rate,2021,30 - 34 years,Male,Tertiary education (Levels 5-8),Southern,%,91.0
Employment Rate,2021,30 - 34 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,87.7
Employment Rate,2021,30 - 34 years,Female,Levels of Education (Levels  0-8),Ireland,%,77.6
Employment Rate,2021,30 - 34 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,72.0
Employment Rate,2021,30 - 34 years,Female,Levels of Education (Levels  0-8),Southern,%,78.8
Employment Rate,2021,30 - 34 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,78.4
Employment Rate,2021,30 - 34 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,65.3
Employment Rate,2021,30 - 34 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,64.1
Employment Rate,2021,30 - 34 years,Female,Tertiary education (Levels 5-8),Ireland,%,85.5
Employment Rate,2021,30 - 34 years,Female,Tertiary education (Levels 5-8),Northern and Western,%,89.0
Employment Rate,2021,30 - 34 years,Female,Tertiary education (Levels 5-8),Southern,%,84.8
Employment Rate,2021,30 - 34 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,84.9
Employment Rate,2021,35 - 39 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,80.4
Employment Rate,2021,35 - 39 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,80.7
Employment Rate,2021,35 - 39 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,79.3
Employment Rate,2021,35 - 39 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,81.0
Employment Rate,2021,35 - 39 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,64.2
Employment Rate,2021,35 - 39 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,72.7
Employment Rate,2021,35 - 39 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,72.5
Employment Rate,2021,35 - 39 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,72.0
Employment Rate,2021,35 - 39 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,73.3
Employment Rate,2021,35 - 39 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,87.9
Employment Rate,2021,35 - 39 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,86.5
Employment Rate,2021,35 - 39 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,87.6
Employment Rate,2021,35 - 39 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,88.4
Employment Rate,2021,35 - 39 years,Both sexes,Level of education - not stated,Ireland,%,71.0
Employment Rate,2021,35 - 39 years,Male,Levels of Education (Levels  0-8),Ireland,%,87.4
Employment Rate,2021,35 - 39 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,89.1
Employment Rate,2021,35 - 39 years,Male,Levels of Education (Levels  0-8),Southern,%,86.7
Employment Rate,2021,35 - 39 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,87.4
Employment Rate,2021,35 - 39 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,77.0
Employment Rate,2021,35 - 39 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,84.2
Employment Rate,2021,35 - 39 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,81.2
Employment Rate,2021,35 - 39 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,86.8
Employment Rate,2021,35 - 39 years,Male,Tertiary education (Levels 5-8),Ireland,%,93.6
Employment Rate,2021,35 - 39 years,Male,Tertiary education (Levels 5-8),Northern and Western,%,94.3
Employment Rate,2021,35 - 39 years,Male,Tertiary education (Levels 5-8),Southern,%,93.3
Employment Rate,2021,35 - 39 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,93.6
Employment Rate,2021,35 - 39 years,Female,Levels of Education (Levels  0-8),Ireland,%,73.9
Employment Rate,2021,35 - 39 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,73.1
Employment Rate,2021,35 - 39 years,Female,Levels of Education (Levels  0-8),Southern,%,72.5
Employment Rate,2021,35 - 39 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,75.0
Employment Rate,2021,35 - 39 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,61.4
Employment Rate,2021,35 - 39 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,62.4
Employment Rate,2021,35 - 39 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,59.7
Employment Rate,2021,35 - 39 years,Female,Tertiary education (Levels 5-8),Ireland,%,83.7
